time_step,dimension,predicted_value
0,0,-0.002713785105356084
0,1,-0.03784570856361657
0,2,-0.6590360979277581
0,3,0.5355420208324931
0,4,2.338970759723717
0,5,-0.36583208769041264
0,6,-1.1353943540818499
0,7,1.6681555413514526
0,8,-0.5795552704910054
0,9,-0.24143309535425778
0,10,2.1259277936455496
0,11,2.717110098480919
0,12,1.545457642798288
0,13,1.229038689080439
0,14,-0.41378314713505826
0,15,1.0910607804529802
0,16,-1.9182375662951994
0,17,1.1409452248480894
0,18,0.7415960048927299
0,19,-0.6279101523168931
0,20,-0.9789878638747211
0,21,0.19564631625346704
0,22,0.20456675748582964
0,23,-2.1358040685108555
0,24,0.06560287951783247
0,25,0.7787092648690158
0,26,1.5594771232964952
0,27,3.0759354779325587
0,28,0.9297358204871988
0,29,1.2763446563532943
0,30,1.0008842616299267
0,31,1.5720015068167272
0,32,-1.853736797448883
0,33,0.6655465818359199
0,34,0.11867916253765373
0,35,1.7436530589310224
0,36,0.1427655203446659
0,37,0.4206859500185088
0,38,-0.13269908876791947
0,39,-0.48970927587178253
1,0,0.4325521600460914
1,1,0.409784306270348
1,2,-0.1891273060302136
1,3,0.8703823007862175
1,4,2.5606222689283866
1,5,-0.12002553154882378
1,6,-0.6871397705514883
1,7,1.954207849290097
1,8,-0.07071092433930568
1,9,0.1737339603484006
1,10,2.414098244024261
1,11,3.205836880557855
1,12,1.6982131944020626
1,13,1.3181513546398473
1,14,-0.04755173164050238
1,15,1.4811772816560895
1,16,-1.2883574098239337
1,17,1.4791191689780403
1,18,1.177147681785122
1,19,-0.21917734987512455
1,20,-0.4991451507775073
1,21,0.6001649327969979
1,22,0.5714149686656571
1,23,-1.602337479662172
1,24,0.4388296007592489
1,25,1.2471267319518324
1,26,2.030341858069184
1,27,3.26410513196801
1,28,1.2187656729300105
1,29,1.5197568747099288
1,30,1.3551422881985271
1,31,1.7810457320362392
1,32,-1.2536430549955138
1,33,1.134891836570696
1,34,0.8219109572136303
1,35,1.9891619914660292
1,36,0.5147151751202683
1,37,0.7564573267569001
1,38,0.319588585990289
1,39,-0.013967367087467108
2,0,0.828155077332849
2,1,0.796486027975108
2,2,0.22917927174627334
2,3,1.2474266773827911
2,4,2.8377069490810065
2,5,0.12866970524581828
2,6,-0.24013116963788966
2,7,2.1971438822702574
2,8,0.46848368462884055
2,9,0.6825291546556735
2,10,2.82520697214926
2,11,3.6407025043173484
2,12,1.7514196375756987
2,13,1.3808073496821318
2,14,0.37396073984740424
2,15,1.8133561129171962
2,16,-0.6402425618532034
2,17,1.8287539293226431
2,18,1.612119019511623
2,19,0.07879087112306389
2,20,0.026641193639560586
2,21,0.9951884115056295
2,22,0.9618821920186594
2,23,-1.082938957195998
2,24,0.8269677583195811
2,25,1.8355327510333552
2,26,2.5241980918475746
2,27,3.4210953656266456
2,28,1.4315758145497655
2,29,1.7670438641299249
2,30,1.7877409699392728
2,31,1.9026680166185126
2,32,-0.7804974477479356
2,33,1.478162881718228
2,34,1.4510689162941555
2,35,2.2399790851940864
2,36,0.8818373173203223
2,37,1.1134124401433516
2,38,0.7491829103230545
2,39,0.3986595477006166
3,0,1.2190908984122215
3,1,1.1984362437607097
3,2,0.6945944649582405
3,3,1.6655259852528688
3,4,3.0413381901241396
3,5,0.3932370396038987
3,6,0.25518463320339724
3,7,2.49898286869588
3,8,1.050696858791912
3,9,1.246009208119645
3,10,3.3573175254794174
3,11,3.9370156845637867
3,12,1.7252449930484441
3,13,1.4318691111149338
3,14,0.8028925822697159
3,15,2.0780288101759155
3,16,-0.005569175923073311
3,17,2.145449477602796
3,18,2.0060549881079828
3,19,0.42699538010119287
3,20,0.5216763782222583
3,21,1.3550104662218208
3,22,1.3134928970597652
3,23,-0.5754643497883258
3,24,1.240009175841392
3,25,2.4933305003719513
3,26,3.094659921777577
3,27,3.522889259669804
3,28,1.598899779932524
3,29,2.0395376886763197
3,30,2.1887507292045747
3,31,2.0420509872805157
3,32,-0.23805298831179394
3,33,1.872326775332797
3,34,2.014570579196532
3,35,2.399188083725431
3,36,1.2131103279207385
3,37,1.4392085228383102
3,38,1.1304762051247628
3,39,0.7632270772849272
4,0,1.595997847219271
4,1,1.591063444021085
4,2,1.1432613396988274
4,3,2.120137166948592
4,4,3.2093181976375575
4,5,0.5994224179165062
4,6,0.6633897079284372
4,7,2.7930862536315955
4,8,1.579489743089633
4,9,1.8079443573963672
4,10,3.856567726309424
4,11,4.082021968953299
4,12,1.6189130742558846
4,13,1.516452917133324
4,14,1.2648302548772326
4,15,2.346666190892506
4,16,0.629629294486157
4,17,2.4496758313295905
4,18,2.3454226352506318
4,19,0.6765214902885133
4,20,0.9486397870286881
4,21,1.81040195127841
4,22,1.617995123222855
4,23,-0.11468645408129283
4,24,1.6738483778271505
4,25,3.2248696871018447
4,26,3.655923201406923
4,27,3.445791295066411
4,28,1.691850037561793
4,29,2.347949865986992
4,30,2.607870996603002
4,31,2.1428032458654416
4,32,0.2689448277917357
4,33,2.2996048157608633
4,34,2.657355708671072
4,35,2.548504078052103
4,36,1.51070248354076
4,37,1.744662404672086
4,38,1.4939527549514
4,39,1.122406843180719
5,0,1.9392396356127186
5,1,1.9853654896267598
5,2,1.5776730062859885
5,3,2.537312069174789
5,4,3.3531485284606632
5,5,0.7913810328506514
5,6,1.0741213131060054
5,7,3.1719335883434034
5,8,2.217389677053879
5,9,2.45083734747833
5,10,4.359644933760481
