time_step,dimension,predicted_value
0,0,0.5010432300415602
0,1,-0.4888062834611585
0,2,-0.576985399961521
0,3,1.1810130857201748
0,4,0.7675844875254866
0,5,-0.6746965830395981
0,6,2.193934905857881
0,7,0.1114872900491847
0,8,-0.25868952156789204
0,9,0.6698527302576917
0,10,0.24146317787702634
0,11,0.11178029154665277
0,12,-0.6086512491451384
0,13,0.30366280254489275
0,14,-0.044491925425893905
0,15,-0.038829605925395576
0,16,0.9101039680806627
0,17,0.2630502457559238
0,18,0.8117972095118493
0,19,-0.36196757792322476
0,20,1.043334347970147
0,21,1.6508501688720376
0,22,-1.0936983551727921
0,23,-0.626239048759504
0,24,-0.4464688499534389
0,25,0.5136578819868597
0,26,-0.9452941990147046
0,27,0.8721348742678007
0,28,2.255131839040061
0,29,2.2951630533555676
0,30,-0.14358297721860108
0,31,1.0972622233050224
0,32,1.7885847798402792
0,33,1.2469461344261492
0,34,-0.535174300844097
0,35,-0.32452150843012817
0,36,1.3155507883221236
0,37,0.6690726983275355
0,38,-0.5227500912992162
0,39,-0.3057372705128865
1,0,0.8809866830607394
1,1,-0.05109679957630033
1,2,-0.11046823558087653
1,3,1.4846848786010896
1,4,1.1349879934098295
1,5,-0.18018656686695658
1,6,2.498351210474226
1,7,0.5731250181475845
1,8,0.21364976522418194
1,9,1.0007201074812362
1,10,0.6852105447035818
1,11,0.47428659421278463
1,12,-0.1899109221025134
1,13,0.6836471130828627
1,14,0.38482492188927925
1,15,0.3823063368424423
1,16,1.2679140238348374
1,17,0.6671303446899938
1,18,1.1682148546208286
1,19,0.11660802302326216
1,20,1.3652256231933273
1,21,1.9356210444322905
1,22,-0.7803556399721839
1,23,-0.11454228342835644
1,24,-0.02265797747662144
1,25,0.8897609720122082
1,26,-0.3891537753466717
1,27,1.1664276883388758
1,28,2.6699041735109974
1,29,2.460934296097758
1,30,0.15087675946014242
1,31,1.4507807218854325
1,32,2.226611977684432
1,33,1.4315992975133578
1,34,-0.2270020438293515
1,35,0.11730221620815753
1,36,1.6783587274516507
1,37,1.0748091317549746
1,38,-0.1467556363614929
1,39,0.08129597295075358
2,0,1.203995954749531
2,1,0.4329942764893273
2,2,0.33256967700643336
2,3,1.8469988966739894
2,4,1.4957754891497663
2,5,0.3203428677499284
2,6,2.7839449743059053
2,7,1.1166944852553031
2,8,0.6411060802014898
2,9,1.3555283906788664
2,10,1.170828503137577
2,11,0.7911902966680568
2,12,0.20426246153121355
2,13,1.017421116047931
2,14,0.844255674299192
2,15,0.8316912956364513
2,16,1.6526079388031594
2,17,1.1128343125534843
2,18,1.5042787525917674
2,19,0.6001910282449829
2,20,1.7763904179330936
2,21,2.1474293851498443
2,22,-0.48315730060836587
2,23,0.3768344256917077
2,24,0.3925248919895846
2,25,1.227016922084588
2,26,0.17130418796387578
2,27,1.5712979564417544
2,28,3.1098713029511384
2,29,2.5739236824233065
2,30,0.40344456835762205
2,31,1.7792924839194009
2,32,2.597662287414635
2,33,1.5620310424654935
2,34,0.08530301316700843
2,35,0.5556197971019101
2,36,2.0138871550560427
2,37,1.3703612615349083
2,38,0.1515917190217812
2,39,0.5205192420237001
3,0,1.5682161824286664
3,1,0.8515608370814369
3,2,0.7766941568693364
3,3,2.178282914613567
3,4,1.8606862409147518
3,5,0.8107031448169562
3,6,3.0175142767495875
3,7,1.4943204173561047
3,8,0.9405143862817115
3,9,1.7004398287060958
3,10,1.6083180671122599
3,11,1.0569781865587202
3,12,0.6223469295065465
3,13,1.4302049419923104
3,14,1.3174470313816855
3,15,1.2790222747599673
3,16,1.9895596063744379
3,17,1.5290938572646613
3,18,1.858062125612695
3,19,1.0778223702704541
3,20,2.156401280727464
3,21,2.2592441750634187
3,22,-0.22313359597668408
3,23,0.8133554488478911
3,24,0.8379577530356567
3,25,1.5562553717926784
3,26,0.7161472571561138
3,27,1.9726810441072171
3,28,3.5330239617552395
3,29,2.674766792553324
3,30,0.6293854629589934
3,31,2.100950108887159
3,32,2.982706036998223
3,33,1.6977570689592767
3,34,0.37923489429057594
3,35,0.994707680164918
3,36,2.435706871872961
3,37,1.6573503986533893
3,38,0.4804170575949933
3,39,0.9302650257211754
4,0,1.936202138410789
4,1,1.252758387336533
4,2,1.2273514191010544
4,3,2.5606144763427503
4,4,2.213596061727513
4,5,1.2916506498295912
4,6,3.2900815727981714
4,7,1.8278323414277406
4,8,1.200575221025519
4,9,2.0911492240199174
4,10,1.9642365518093219
4,11,1.291866098455284
4,12,1.0204937995508543
4,13,1.8633135068469002
4,14,1.8094996189076682
4,15,1.7075852605121706
4,16,2.285413691211344
4,17,1.899220307551526
4,18,2.1736055143314017
4,19,1.5482372437977794
4,20,2.5310004228405076
4,21,2.3734426587258843
4,22,0.07869480372483081
4,23,1.2016415632006523
4,24,1.299433058301188
4,25,1.8789099698802272
4,26,1.2895042378812152
4,27,2.4640576331419153
4,28,3.95791651435703
4,29,2.6782024657038215
4,30,0.8304595788778084
4,31,2.4069265279331096
4,32,3.3730559577140022
4,33,1.7366089114234509
4,34,0.579649886712143
4,35,1.3963111996604347
4,36,2.8526466486516577
4,37,1.8961174777402074
4,38,0.7436981049794582
4,39,1.3143255591825114
5,0,2.3336900281381423
5,1,1.63444385802587
5,2,1.664271114228093
5,3,2.994036820439871
5,4,2.5697047940034694
5,5,1.7351841837038875
5,6,3.5576065434556177
5,7,2.141266886325238
5,8,1.4840269389838492
5,9,2.460099530261539
5,10,2.3066963020653093
5,11,1.55330218316431
5,12,1.4062092870316363
5,13,2.3310267838960046
5,14,2.287769352250859
5,15,2.1021127224796197
5,16,2.5642522427877137
